date,actual_close,lstm_pred,gru_pred
2013-04-23,52.778,54.672176,54.992073
2013-04-24,52.69,54.55558,54.921623
2013-04-25,53.069004,54.4797,54.817036
2013-04-26,54.216,54.450794,54.749683
2013-04-29,55.895,54.476494,54.7501
2013-04-30,57.538,54.589584,54.899765
2013-05-01,57.087006,54.764378,55.09941
2013-05-02,57.897,54.939884,55.217785
2013-05-03,58.475,55.150673,55.418167
2013-05-06,59.87,55.385735,55.729584
2013-05-07,59.604004,55.611668,56.039116
2013-05-08,60.277,55.84849,56.538643
2013-05-09,59.751,56.151215,57.091194
2013-05-10,59.254997,56.44944,57.35859
2013-05-13,59.488,56.6975,57.430832
2013-05-14,58.064,56.900276,57.493053
2013-05-15,56.098,57.018826,57.36336
2013-05-16,56.849,57.02193,57.018982
2013-05-17,56.674,56.971714,56.790268
2013-05-20,57.94,56.877663,56.57942
2013-05-21,57.511997,56.78588,56.511993
2013-05-22,57.733,56.712887,56.534065
2013-05-23,57.837,56.65944,56.570793
2013-05-24,58.233,56.624096,56.60971
2013-05-28,57.743,56.591534,56.602364
2013-05-29,58.204,56.565376,56.614006
2013-05-30,59.072002,56.552673,56.68041
2013-05-31,58.830006,56.603367,56.95611
2013-06-03,58.96,56.694656,57.19729
2013-06-04,58.777,56.80368,57.34578
2013-06-05,58.227005,56.947346,57.566216
2013-06-06,57.355,57.142574,57.89188
2013-06-07,57.794003,57.278522,57.76043
2013-06-10,57.413,57.38845,57.67952
2013-06-11,57.24,57.41285,57.350662
2013-06-12,56.536,57.394077,57.152138
2013-06-13,57.027,57.31222,56.873745
2013-06-14,56.254,57.224285,56.78485
2013-06-17,56.510002,57.09507,56.570446
2013-06-18,56.48,56.949677,56.538025
2013-06-19,55.334,56.762024,56.44535
2013-06-20,54.528,56.438053,56.046967
2013-06-21,54.093,56.0541,55.71077
2013-06-24,52.656,55.64209,55.415096
2013-06-25,52.668,55.207623,55.096775
2013-06-26,52.07,54.80115,54.86392
2013-06-27,51.511,54.430264,54.659214
2013-06-28,52.174,54.036694,54.304295
2013-07-01,53.532,53.735283,54.192135
2013-07-02,54.743,53.61342,54.40597
2013-07-03,55.046,53.68563,54.795906
2013-07-05,54.603,53.81615,54.95965
2013-07-08,54.295,53.970207,55.01217
2013-07-09,55.248,54.0901,54.92389
2013-07-10,55.037,54.23812,54.97343
2013-07-11,55.895,54.410286,55.076797
2013-07-12,55.792,54.650005,55.313152
2013-07-15,55.915,54.91247,55.475117
2013-07-16,56.275,55.210644,55.747643
2013-07-17,56.290005,55.484116,55.909565
2013-07-18,56.478004,55.649757,56.059097
2013-07-19,55.586998,55.82526,56.23395
2013-07-22,55.766,55.93258,56.07618
2013-07-23,54.809,55.971832,55.904606
2013-07-24,57.624,55.89168,55.48027
2013-07-25,57.36,55.848198,55.543823
2013-07-26,57.69,55.843094,55.72413
2013-07-29,58.577,55.88751,55.97378
2013-07-30,59.3,55.97346,56.221115
2013-07-31,59.195,56.110012,56.534573
2013-08-01,59.739,56.258022,56.745434
2013-08-02,60.506004,56.4276,56.990017
2013-08-05,61.41,56.62322,57.274746
2013-08-06,60.859997,56.84596,57.593567
2013-08-07,60.824,57.057472,57.795715
2013-08-08,60.704998,57.25576,57.962658
2013-08-09,59.840996,57.465984,58.212193
2013-08-12,61.538,57.639496,58.278103
2013-08-13,64.464,57.848965,58.56552
2013-08-14,65.641,58.107174,58.95951
2013-08-15,65.561,58.415318,59.446095
2013-08-16,66.143,58.741386,59.87677
2013-08-19,66.857,59.07576,60.278866
2013-08-20,65.981,59.417274,60.68419
2013-08-21,66.147,59.729286,60.955975
2013-08-22,66.23,60.020123,61.213047
2013-08-23,65.974,60.293793,61.460636
2013-08-26,66.23,60.53942,61.643127
2013-08-27,64.333,60.791138,61.923897
2013-08-28,64.642,60.97718,61.92758
2013-08-29,64.744,61.136078,61.97712
2013-08-30,64.529,61.30621,62.157917
2013-09-03,64.332,61.45407,62.225697
2013-09-04,65.665,61.520657,62.031162
2013-09-05,65.216,61.57217,62.009693
2013-09-06,65.603,61.615692,62.051327
2013-09-09,66.649,61.666965,62.152695
2013-09-10,65.131,61.758213,62.41495
2013-09-11,61.586,61.848396,62.587727
2013-09-12,62.244,61.838173,62.298355
2013-09-13,61.216,61.80027,62.152565
2013-09-16,59.27,61.631496,62.006275
2013-09-17,59.954,61.379936,61.708107
2013-09-18,61.187004,61.149742,61.628735
2013-09-19,62.189,61.007282,61.679146
2013-09-20,61.544,60.95483,61.789806
2013-09-23,64.607,60.924297,61.7968
2013-09-24,64.404,61.026455,62.07771
2013-09-25,63.407,61.144207,62.216278
2013-09-26,64.024,61.238575,62.2444
2013-09-27,63.565998,61.32609,62.295467
2013-09-30,63.144,61.361496,62.249977
2013-10-01,64.254,61.388172,62.266083
2013-10-02,64.463,61.52872,62.620716
2013-10-03,63.652,61.69197,62.85061
2013-10-04,63.602,61.85429,62.95489
2013-10-07,64.224,62.05791,63.157574
2013-10-08,63.328003,62.26517,63.27277
2013-10-09,64.074,62.391964,63.112206
2013-10-10,64.474,62.47184,62.993935
2013-10-11,64.89,62.53644,63.06871
2013-10-14,65.318,62.54392,62.963978
2013-10-15,65.663,62.55801,63.04111
2013-10-16,65.986,62.62731,63.370125
2013-10-17,66.43,62.726303,63.635525
2013-10-18,67.009,62.870773,63.972294
2013-10-21,68.652,63.066734,64.37027
2013-10-22,68.455,63.30455,64.7529
2013-10-23,69.126,63.543545,65.00008
2013-10-24,70.04,63.817905,65.40729
2013-10-25,69.257,64.11599,65.80206
2013-10-28,69.773,64.37376,65.92043
2013-10-29,68.034,64.63972,66.225555
2013-10-30,69.119,64.81974,66.167046
2013-10-31,69.228,64.96535,66.18955
2013-11-01,68.478,65.09336,66.266396
2013-11-04,69.361,65.18188,66.246765
2013-11-05,69.188,65.27016,66.32711
2013-11-06,68.991,65.355545,66.41061
2013-11-07,67.876,65.43245,66.46501
2013-11-08,68.945,65.46437,66.36188
2013-11-11,68.744,65.480446,66.32042
2013-11-12,68.876,65.498024,66.3772
2013-11-13,68.954,65.51659,66.43893
2013-11-14,69.954,65.525055,66.448494
2013-11-15,69.532,65.59294,66.739815
2013-11-18,68.691,65.64661,66.87694
2013-11-19,68.812,65.70074,67.06874
2013-11-20,68.212,65.7307,67.06813
2013-11-21,69.021,65.714745,66.9424
2013-11-22,68.848,65.75419,67.109
2013-11-25,69.366,65.77046,67.0958
2013-11-26,70.645,65.81481,67.20464
2013-11-27,72.311,65.94138,67.53811
2013-11-29,73.65,66.21127,68.13804
2013-12-02,73.008,66.55325,68.63565
2013-12-03,75.006,66.8857,68.90295
2013-12-04,74.832,67.24393,69.25793
2013-12-05,75.216,67.55915,69.550644
2013-12-06,74.173,67.82539,69.801476
2013-12-09,75.019,68.049416,69.935234
2013-12-10,74.904,68.2811,70.246666
2013-12-11,74.349,68.50727,70.51417
2013-12-12,74.24,68.719795,70.72634
2013-12-13,73.433,68.9086,70.8553
2013-12-16,73.837,69.05678,70.875565
2013-12-17,73.506,69.18457,70.936226
2013-12-18,72.948,69.277,70.92
2013-12-19,72.111,69.30824,70.7562
2013-12-20,72.715,69.25776,70.45544
2013-12-23,75.505,69.217834,70.49669
2013-12-24,75.187,69.22667,70.78274
2013-12-26,74.685,69.2445,71.07055
2013-12-27,74.182,69.26626,71.21819
2013-12-30,73.445,69.31195,71.40614
2013-12-31,74.303,69.30928,71.35911
2014-01-02,73.259,69.334946,71.48225
2014-01-03,71.649,69.35133,71.53539
2014-01-06,72.041,69.30905,71.39383
2014-01-07,71.526,69.274376,71.37696
2014-01-08,71.979,69.21147,71.2597
2014-01-09,71.059,69.163635,71.23608
2014-01-10,70.584,69.10386,71.15547
2014-01-13,70.953,69.02881,71.07609
2014-01-14,72.366,68.94302,70.9672
2014-01-15,73.819,68.81888,70.733925
2014-01-16,73.408,68.76607,70.845146
2014-01-17,71.609,68.76162,70.98676
2014-01-21,72.723,68.723915,70.94129
2014-01-22,73.044,68.741844,71.07607
2014-01-23,73.663,68.77139,71.143135
2014-01-24,72.324,68.861115,71.34945
2014-01-27,72.911,68.950325,71.48827
2014-01-28,67.084,69.046616,71.5736
2014-01-29,66.323,68.97284,71.07157
2014-01-30,66.195,68.76084,70.491196
2014-01-31,66.301,68.46102,70.04623
2014-02-03,66.425,68.15313,69.71879
2014-02-04,67.384,67.84577,69.43333
2014-02-05,67.889,67.54872,69.194595
2014-02-06,68.285,67.246284,68.91675
2014-02-07,69.24,66.9905,68.79216
2014-02-10,70.481,66.859604,68.9467
2014-02-11,71.41,66.815544,69.11228
2014-02-12,71.405,66.84912,69.3053
2014-02-13,72.539,66.90168,69.39131
2014-02-14,72.481,67.04538,69.67465
2014-02-18,72.747,67.20476,69.83619
2014-02-19,71.599,67.63255,70.773575
2014-02-20,70.77,68.03047,71.16968
2014-02-21,69.983,68.36393,71.10004
2014-02-24,70.289,68.58848,70.773506
2014-02-25,69.559,68.73703,70.51061
2014-02-26,68.931,68.7803,70.13301
2014-02-27,70.305,68.70624,69.73157
2014-02-28,70.115,68.61565,69.61363
2014-03-03,70.318,68.49851,69.497154
2014-03-04,70.781,68.3497,69.36138
2014-03-05,70.931,68.19048,69.287094
2014-03-06,70.716,68.055016,69.33321
2014-03-07,70.674,67.8851,69.22524
2014-03-10,70.738,67.72027,69.1496
2014-03-11,71.427,67.55598,69.10791
2014-03-12,71.495,67.51097,69.411934
2014-03-13,70.703,67.591774,69.810326
2014-03-14,69.908,67.69423,70.02763
2014-03-17,70.183,67.7369,69.88239
2014-03-18,70.802,67.798775,69.8919
2014-03-19,70.784,67.93005,70.08801
2014-03-20,70.442,68.014,69.99205
2014-03-21,70.998,68.05274,69.83917
2014-03-24,71.843,68.09114,69.81718
2014-03-25,72.612,68.153625,69.914825
2014-03-26,71.918,68.25834,70.11504
2014-03-27,71.611,68.34329,70.16395
2014-03-28,71.531,68.39718,70.1386
2014-03-31,71.513,68.42613,70.107475
2014-04-01,72.168,68.41077,70.007225
2014-04-02,72.29,68.41206,70.06878
2014-04-03,71.787,68.47524,70.305305
2014-04-04,70.858,68.57748,70.51036
2014-04-07,69.746,68.61275,70.37028
2014-04-08,69.741,68.52031,69.94541
2014-04-09,70.658,68.37233,69.65134
2014-04-10,69.747,68.275154,69.697014
2014-04-11,69.231,68.14017,69.55293
2014-04-14,69.505,67.93222,69.20778
2014-04-15,69.011,67.66289,68.87046
2014-04-16,69.15,67.36139,68.686844
2014-04-17,69.942,67.11451,68.65926
2014-04-21,70.773,66.98878,68.84773
2014-04-22,70.842,66.99063,69.14386
2014-04-23,69.917,67.00403,69.24294
2014-04-24,75.648,66.9721,69.13251
2014-04-25,76.203,67.211136,69.81359
2014-04-28,79.154,67.59296,70.5438
2014-04-29,78.921,68.08529,71.37176
2014-04-30,78.621,68.62511,71.96118
2014-05-01,78.806,69.14265,72.31636
2014-05-02,78.952,69.64131,72.71104
2014-05-05,80.068,70.10949,73.07253
2014-05-06,79.198,70.5377,73.421684
2014-05-07,78.921,70.84919,73.657074
2014-05-08,78.779,71.12206,73.82884
2014-05-09,78.454,71.35944,73.971115
2014-05-12,79.429,71.560234,74.07217
2014-05-13,79.553,71.75607,74.27992
2014-05-14,79.569,71.972786,74.62892
2014-05-15,78.891,72.16239,74.759575
2014-05-16,80.056,72.30442,74.76007
2014-05-19,81.006,72.40491,74.73726
2014-05-20,81.02,72.53823,75.02338
2014-05-21,81.235,72.714134,75.432274
2014-05-22,81.364,72.92241,75.831375
2014-05-23,82.283,73.14987,76.18073
2014-05-27,83.823,73.391075,76.48936
2014-05-28,83.604,73.707954,77.12539
2014-05-29,85.13,74.05416,77.66107
2014-05-30,84.813,74.430374,78.191895
2014-06-02,84.228,74.80312,78.6088
2014-06-03,85.417,75.12408,78.76409
2014-06-04,86.394,75.42413,78.99361
2014-06-05,86.733,75.721176,79.31162
2014-06-06,86.494,76.03437,79.76906
2014-06-09,87.879,76.33195,80.0837
2014-06-10,88.394,76.62792,80.41798
2014-06-11,88.02999,76.92554,80.778275
2014-06-12,86.556,77.20435,81.05077
2014-06-13,85.608,77.417015,81.0566
2014-06-16,86.473,77.555336,80.93383
2014-06-17,86.358,77.66006,80.913055
2014-06-18,86.454,77.75924,81.029785
2014-06-19,86.151,77.83319,81.09434
2014-06-20,85.261,77.83855,81.21663
2014-06-23,85.186,77.83543,81.3186
2014-06-24,84.671,77.79586,81.29181
2014-06-25,84.746,77.6886,81.10318
2014-06-26,85.251,77.55503,80.98588
2014-06-27,86.266,77.46559,81.10628
2014-06-30,87.157,77.404236,81.23133
2014-07-01,87.709,77.40006,81.465965
2014-07-02,87.671,77.47052,81.84079
2014-07-03,88.189,77.61951,82.37437
2014-07-07,90.006,77.87986,83.036194
2014-07-08,89.427,78.22095,83.62367
2014-07-09,89.462,78.55535,83.92724
2014-07-10,89.137,78.86546,84.12494
2014-07-11,89.30399,79.142426,84.27252
2014-07-14,90.458,79.43559,84.60451
2014-07-15,89.398994,79.75174,84.97856
2014-07-16,88.891,80.02593,85.12915
2014-07-17,87.307,80.23008,85.123665
2014-07-18,88.563995,80.307205,84.82802
2014-07-21,88.103004,80.33375,84.693054
2014-07-22,88.837,80.30356,84.54062
2014-07-23,91.151,80.2636,84.53556
2014-07-24,91.002,80.30108,84.85981
2014-07-25,91.601006,80.37406,85.14015
2014-07-28,92.869,80.45087,85.31592
2014-07-29,92.267,80.59198,85.70363
2014-07-30,92.052,80.74425,85.98564
